timestamp,input_id,cpu_raw_before,cpu_ema_before,mem_raw_before,mem_ema_before,temp_before,cpu_raw_after,cpu_ema_after,mem_raw_after,mem_ema_after,temp_after,chosen_action,model_used,predicted_class,label,confidence,latency_ms,ground_truth,reward
1783652126.255998,12,46.7,44.75490040678095,40.2,40.51946445582404,54.85,42.7,44.13843028474666,40.2,40.42362511907683,54.85,1,int8,207,curly-coated retriever,0.6367,18.03,,
1783652129.5296266,13,3.6,31.97690119932266,40.0,40.29653758335378,54.85,2.6,23.16383083952586,40.0,40.20757630834764,54.85,1,int8,207,curly-coated retriever,0.6367,3.73,,
1783652132.8074882,14,2.0,16.814681587668105,40.0,40.145303415843344,54.85,0.5,11.920277111367673,40.0,40.10171239109034,54.85,0,fp32,207,curly-coated retriever,0.6604,7.7,,
1783652136.0801213,15,3.6,9.424193977957371,40.0,40.071198673763234,54.85,3.5,7.646935784570159,40.0,40.04983907163427,54.85,0,fp32,207,curly-coated retriever,0.6604,7.15,,
1783652139.3523214,16,3.6,6.432855049199111,40.1,40.064887350143984,54.85,3.0,5.402998534439378,40.1,40.07542114510078,54.85,0,fp32,207,curly-coated retriever,0.6604,7.03,,
1783652142.6290565,17,4.5,5.132098974107564,39.5,39.90279480157054,54.85,2.0,4.192469281875295,39.5,39.781956361099375,54.85,0,fp32,207,curly-coated retriever,0.6604,7.66,,
1783652145.891128,18,1.5,3.3847284973127056,39.4,39.66736945276956,54.85,4.0,3.569309948118894,39.3,39.55715861693869,54.85,0,fp32,207,curly-coated retriever,0.6604,9.62,,
1783652149.1873949,19,42.9,15.368516963683225,39.5,39.540011031857084,54.85,42.4,23.477961874578256,39.5,39.528007722299954,54.85,0,fp32,207,curly-coated retriever,0.6604,29.45,,
1783652152.481733,20,42.7,29.24457331220478,39.4,39.489605405609964,54.85,42.7,33.281201318543346,39.5,39.49272378392698,54.85,0,fp32,207,curly-coated retriever,0.6604,29.76,,
1783652155.7591329,21,41.5,35.74684092298034,39.5,39.49490664874888,54.85,40.5,37.17278864608624,39.5,39.496434654124215,54.85,1,int8,207,curly-coated retriever,0.6367,18.82,,
1783652159.0367498,22,42.5,38.77095205226037,39.5,39.49750425788695,54.85,42.9,40.00966643658226,39.5,39.49825298052087,54.85,1,int8,207,curly-coated retriever,0.6367,18.21,,
1783652162.328835,23,42.6,40.78676650560758,39.5,39.498777086364605,54.85,43.0,41.4507365539253,39.5,39.49914396045522,54.85,1,int8,207,curly-coated retriever,0.6367,23.6,,
1783652165.6117313,24,42.9,41.88551558774771,39.5,39.49940077231865,54.85,41.9,41.8898609114234,39.6,39.52958054062306,54.85,1,int8,207,curly-coated retriever,0.6367,18.68,,
1783652168.8885927,25,41.1,41.65290263799638,39.5,39.52070637843614,54.85,41.9,41.72703184659746,39.5,39.5144944649053,54.85,1,int8,207,curly-coated retriever,0.6367,18.46,,
1783652172.16233,26,4.0,30.40892229261822,39.3,39.450146125433704,54.85,2.6,22.066245604832755,39.3,39.40510228780359,54.85,1,int8,207,curly-coated retriever,0.6367,3.69,,
1783652175.4403372,27,3.6,16.526371923382925,39.3,39.37357160146251,54.85,3.0,12.468460346368047,39.3,39.351500121023754,54.85,0,fp32,207,curly-coated retriever,0.6604,6.86,,
1783652178.7199478,28,3.1,9.657922242457632,39.3,39.336050084716625,54.85,1.5,7.210545569720342,39.3,39.32523505930163,54.85,0,fp32,207,curly-coated retriever,0.6604,9.63,,
1783652181.9944413,29,2.5,5.797381898804239,39.3,39.31766454151114,54.85,3.6,5.138167329162967,39.3,39.31236517905779,54.85,0,fp32,207,curly-coated retriever,0.6604,7.35,,
1783652185.2692683,30,5.1,5.126717130414077,39.5,39.36865562534045,54.85,4.6,4.968701991289853,39.5,39.40805893773832,54.85,0,fp32,207,curly-coated retriever,0.6604,7.2,,
1783652188.54865,31,3.6,4.558091393902897,39.4,39.40564125641682,54.85,4.0,4.390663975732028,39.4,39.40394887949177,54.85,0,fp32,207,curly-coated retriever,0.6604,10.93,,
