timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms
2026-07-08 15:20:10,100.0,38.3,94.0,0.4738,int8,alp,0.2422,13.35
2026-07-08 15:20:12,5.2,38.1,70.0,0.6406,fp32,curly-coated retriever,0.5467,14.41
2026-07-08 15:20:13,4.2,38.0,65.0,0.6043,fp32,curly-coated retriever,0.5467,13.62
2026-07-08 15:20:15,4.4,38.1,65.0,0.6,fp32,curly-coated retriever,0.5467,13.38
2026-07-08 15:20:16,4.1,38.1,64.0,0.5919,fp32,curly-coated retriever,0.5467,12.65
2026-07-08 15:20:18,4.6,38.2,68.0,0.6137,fp32,curly-coated retriever,0.5467,14.34
2026-07-08 15:20:20,3.8,38.3,76.0,0.6703,fp32,curly-coated retriever,0.5467,24.96
2026-07-08 15:20:21,100.0,38.5,93.0,0.4737,fp32,curly-coated retriever,0.5467,39.22
2026-07-08 15:20:23,100.0,38.5,94.0,0.4638,int8,alp,0.2422,12.18
2026-07-08 15:20:24,100.0,38.5,94.0,0.4638,fp32,curly-coated retriever,0.5467,37.12
2026-07-08 15:20:26,100.0,38.4,98.0,0.4684,fp32,curly-coated retriever,0.5467,36.65
2026-07-08 15:20:28,100.0,38.4,95.0,0.4462,int8,alp,0.2422,11.69
2026-07-08 15:20:29,100.0,38.4,94.0,0.4425,fp32,curly-coated retriever,0.5467,39.8
2026-07-08 15:20:31,100.0,38.4,93.0,0.4286,fp32,curly-coated retriever,0.5467,36.89
2026-07-08 15:20:32,100.0,38.3,96.0,0.4319,int8,alp,0.2422,11.97
2026-07-08 15:20:34,100.0,38.3,95.0,0.4281,fp32,curly-coated retriever,0.5467,36.62
2026-07-08 15:20:36,100.0,38.3,96.0,0.4249,fp32,curly-coated retriever,0.5467,37.49
2026-07-08 15:20:37,100.0,38.3,94.0,0.4102,int8,alp,0.2422,8.75
2026-07-08 15:20:39,100.0,38.4,96.0,0.4179,fp32,curly-coated retriever,0.5467,37.28
2026-07-08 15:20:40,100.0,38.4,93.0,0.4006,int8,alp,0.2422,10.75
2026-07-08 15:20:42,100.0,38.4,93.0,0.4006,fp32,curly-coated retriever,0.5467,35.49
2026-07-08 15:20:44,100.0,38.3,94.0,0.3991,fp32,curly-coated retriever,0.5467,41.38
2026-07-08 15:20:45,100.0,38.3,98.0,0.4074,fp32,curly-coated retriever,0.5467,40.04
2026-07-08 15:20:47,100.0,38.4,92.0,0.3789,int8,alp,0.2422,16.43
2026-07-08 15:20:49,100.0,38.4,94.0,0.3856,fp32,curly-coated retriever,0.5467,36.8
2026-07-08 15:20:50,3.9,38.2,72.0,0.6204,fp32,curly-coated retriever,0.5467,13.96
2026-07-08 15:26:45,5.2,38.5,62.0,0.7317,fp32,curly-coated retriever,0.5467,14.43
2026-07-08 15:26:47,4.9,38.4,57.0,0.641,int8,alp,0.2422,3.0
2026-07-08 15:26:48,5.3,38.3,59.0,0.6561,fp32,curly-coated retriever,0.5467,23.96
2026-07-08 15:26:50,4.8,38.0,59.0,0.5752,int8,alp,0.2422,3.16
2026-07-08 15:26:52,4.6,37.9,58.0,0.5678,int8,alp,0.2422,3.21
2026-07-08 15:26:53,5.4,37.9,59.0,0.5751,fp32,curly-coated retriever,0.5467,12.83
2026-07-08 15:26:55,4.2,37.9,59.0,0.5644,fp32,curly-coated retriever,0.5467,13.56
2026-07-08 15:26:56,100.0,38.2,94.0,1.3499,fp32,curly-coated retriever,0.5467,36.22
2026-07-08 15:26:58,100.0,38.2,96.0,0.7534,int8,alp,0.2422,10.73
2026-07-08 15:26:59,100.0,38.1,94.0,0.7468,int8,alp,0.2422,10.81
2026-07-08 15:27:01,100.0,38.0,95.0,0.7499,fp32,curly-coated retriever,0.5467,37.7
2026-07-08 15:27:03,100.0,38.0,94.0,0.5227,int8,alp,0.2422,8.38
2026-07-08 15:27:04,100.0,38.0,95.0,0.5253,int8,alp,0.2422,10.85
2026-07-08 15:27:06,100.0,38.0,93.0,0.5202,fp32,curly-coated retriever,0.5467,36.58
2026-07-08 15:27:08,100.0,38.0,99.0,0.4221,int8,alp,0.2422,13.44
2026-07-08 15:27:09,100.0,38.1,95.0,0.4121,int8,alp,0.2422,8.27
2026-07-08 15:27:11,100.0,38.1,93.0,0.4076,int8,alp,0.2422,11.61
2026-07-08 15:27:12,100.0,38.1,93.0,0.4076,fp32,curly-coated retriever,0.5467,42.84
2026-07-08 15:27:14,99.9,38.2,96.0,0.3148,int8,alp,0.2422,7.98
2026-07-08 15:27:16,100.0,38.3,96.0,0.3149,int8,alp,0.2422,11.83
2026-07-08 15:27:17,100.0,38.2,94.0,0.3106,int8,alp,0.2422,27.79
2026-07-08 15:27:19,100.0,38.3,92.0,0.3069,int8,alp,0.2422,11.87
2026-07-08 15:27:20,100.0,38.3,96.0,0.3149,fp32,curly-coated retriever,0.5467,36.92
2026-07-08 15:27:22,99.4,38.2,94.0,0.2604,int8,alp,0.2422,12.36
2026-07-08 15:27:24,100.0,38.2,93.0,0.2589,int8,alp,0.2422,13.35
2026-07-08 15:27:25,19.2,37.8,66.0,0.3642,int8,alp,0.2422,4.12
2026-07-08 15:27:27,5.9,37.7,70.0,0.4716,int8,alp,0.2422,3.53
2026-07-10 11:31:58,12.3,36.5,54.0,0.6633,fp32,curly-coated retriever,0.5467,14.69
2026-07-10 11:32:00,2.5,36.3,54.0,0.6203,int8,alp,0.2422,3.08
2026-07-10 11:32:01,1.5,36.4,52.0,0.6052,fp32,curly-coated retriever,0.5467,13.23
2026-07-10 11:32:03,0.9,36.4,53.0,0.5967,fp32,curly-coated retriever,0.5467,12.66
2026-07-10 11:32:05,2.5,36.3,53.0,0.5818,int8,alp,0.2422,3.09
2026-07-10 11:32:06,2.8,36.3,52.0,0.5744,fp32,curly-coated retriever,0.5467,13.09
2026-07-10 11:32:08,2.9,36.1,51.0,0.553,fp32,curly-coated retriever,0.5467,13.21
2026-07-10 11:32:09,1.6,36.2,52.0,0.5496,fp32,curly-coated retriever,0.5467,12.95
2026-07-10 11:32:11,1.4,36.2,54.0,0.5538,int8,alp,0.2422,3.05
2026-07-10 11:32:13,1.6,36.1,56.0,0.5678,fp32,curly-coated retriever,0.5467,12.92
2026-07-10 11:32:14,1.3,36.1,52.0,0.5278,fp32,curly-coated retriever,0.5467,12.32
2026-07-10 11:32:16,1.6,36.2,52.0,0.5216,fp32,curly-coated retriever,0.5467,12.78
2026-07-10 11:32:17,2.1,36.2,51.0,0.5081,int8,alp,0.2422,3.68
2026-07-10 11:32:19,2.4,36.0,52.0,0.5138,fp32,curly-coated retriever,0.5467,12.64
2026-07-10 11:32:21,2.4,35.9,51.0,0.5007,fp32,curly-coated retriever,0.5467,12.75
2026-07-10 11:32:22,0.8,35.8,51.0,0.4953,fp32,curly-coated retriever,0.5467,21.2
2026-07-10 11:32:24,1.9,35.8,51.0,0.479,int8,alp,0.2422,2.84
2026-07-10 11:32:26,2.4,35.9,51.0,0.4795,fp32,curly-coated retriever,0.5467,12.76
2026-07-10 11:32:27,1.9,35.8,51.0,0.4752,fp32,curly-coated retriever,0.5467,12.77
2026-07-10 11:32:29,2.9,35.8,52.0,0.478,int8,alp,0.2422,2.91
2026-07-10 11:32:31,2.6,35.8,51.0,0.4717,fp32,curly-coated retriever,0.5467,13.55
2026-07-10 11:32:32,1.6,35.8,51.0,0.4674,fp32,curly-coated retriever,0.5467,19.94
2026-07-10 11:32:34,2.8,35.7,51.0,0.4565,int8,alp,0.2422,3.03
2026-07-10 11:32:36,2.1,35.8,51.0,0.4567,fp32,curly-coated retriever,0.5467,22.98
2026-07-10 11:32:37,3.4,35.8,51.0,0.4445,int8,alp,0.2422,9.22
2026-07-10 11:32:39,2.4,35.8,51.0,0.444,fp32,curly-coated retriever,0.5467,18.08
2026-07-10 11:32:40,2.0,35.8,51.0,0.4369,fp32,curly-coated retriever,0.5467,17.65
2026-07-10 11:32:42,2.6,35.8,50.0,0.4254,fp32,curly-coated retriever,0.5467,12.65
2026-07-10 11:32:44,1.5,35.8,51.0,0.4296,fp32,curly-coated retriever,0.5467,12.85
2026-07-10 11:32:45,2.0,35.8,50.0,0.4226,fp32,curly-coated retriever,0.5467,23.33
2026-07-10 11:32:47,1.4,35.8,50.0,0.4131,int8,alp,0.2422,3.17
2026-07-10 11:32:48,2.8,35.8,51.0,0.4187,int8,alp,0.2422,2.98
2026-07-10 11:32:52,10.4,36.2,51.0,0.4373,fp32,curly-coated retriever,0.5467,13.73
2026-07-10 11:32:54,2.4,36.1,51.0,0.4178,fp32,curly-coated retriever,0.5467,13.87
2026-07-10 11:32:55,1.8,36.0,56.0,0.4444,fp32,curly-coated retriever,0.5467,13.04
2026-07-10 11:32:57,3.1,36.1,52.0,0.4194,fp32,curly-coated retriever,0.5467,13.12
2026-07-10 11:32:58,2.5,36.1,50.0,0.4072,int8,alp,0.2422,2.99
2026-07-10 11:33:00,6.2,35.9,56.0,0.4441,fp32,curly-coated retriever,0.5467,12.94
2026-07-10 11:33:01,2.1,35.9,50.0,0.4046,fp32,curly-coated retriever,0.5467,22.57
2026-07-10 11:33:03,2.6,35.8,50.0,0.3973,int8,alp,0.2422,3.04
2026-07-10 11:33:05,2.1,35.8,50.0,0.3973,fp32,curly-coated retriever,0.5467,16.96
2026-07-10 11:33:06,2.5,35.8,50.0,0.3942,int8,alp,0.2422,9.78
2026-07-10 11:33:08,2.9,35.9,50.0,0.3947,fp32,curly-coated retriever,0.5467,12.56
2026-07-10 11:33:09,1.5,35.9,49.0,0.3895,fp32,curly-coated retriever,0.5467,22.99
2026-07-10 11:33:11,2.8,35.8,51.0,0.3928,fp32,curly-coated retriever,0.5467,20.59
2026-07-10 11:33:13,2.1,35.8,50.0,0.3828,fp32,curly-coated retriever,0.5467,13.33
2026-07-10 11:33:14,3.5,35.8,51.0,0.3877,fp32,curly-coated retriever,0.5467,12.33
2026-07-10 11:33:16,4.1,35.8,53.0,0.3986,fp32,curly-coated retriever,0.5467,12.73
2026-07-10 11:33:18,1.9,35.8,50.0,0.3816,fp32,curly-coated retriever,0.5467,12.86
2026-07-10 11:33:19,2.3,35.8,50.0,0.3813,fp32,curly-coated retriever,0.5467,21.45
2026-07-10 11:33:21,3.6,35.7,50.0,0.377,int8,alp,0.2422,8.56
2026-07-10 11:33:22,0.8,35.7,50.0,0.377,fp32,curly-coated retriever,0.5467,16.26
2026-07-10 11:33:24,1.1,35.7,50.0,0.3749,fp32,curly-coated retriever,0.5467,12.8
2026-07-10 11:33:26,2.8,35.7,50.0,0.3745,fp32,curly-coated retriever,0.5467,12.69
2026-07-10 11:33:27,1.3,35.8,50.0,0.3748,fp32,curly-coated retriever,0.5467,12.44
2026-07-10 11:54:45,2.6,36.7,54.0,0.3979,fp32,curly-coated retriever,0.5467,14.8
2026-07-10 11:54:47,3.4,36.5,54.0,0.396,fp32,curly-coated retriever,0.5467,12.76
2026-07-10 11:54:49,1.5,36.6,54.0,0.3954,fp32,curly-coated retriever,0.5467,12.91
2026-07-10 11:54:50,3.1,36.5,52.0,0.3842,fp32,curly-coated retriever,0.5467,21.6
2026-07-10 11:54:52,3.1,36.5,54.0,0.3902,int8,curly-coated retriever,0.4141,2.97
2026-07-10 11:54:53,1.5,36.5,53.0,0.385,int8,curly-coated retriever,0.4141,8.35
2026-07-10 11:54:55,1.8,36.5,53.0,0.3848,int8,curly-coated retriever,0.4141,3.15
2026-07-10 11:54:57,21.7,37.3,68.0,0.5567,fp32,curly-coated retriever,0.5467,13.84
2026-07-10 11:54:58,3.6,36.9,56.0,0.3991,int8,curly-coated retriever,0.4141,2.89
2026-07-10 11:55:00,17.2,37.1,92.0,0.6895,int8,curly-coated retriever,0.4141,10.96
2026-07-10 11:55:01,73.8,36.9,58.0,0.9689,fp32,curly-coated retriever,0.5467,12.84
2026-07-10 11:55:03,3.0,36.7,57.0,0.4033,fp32,curly-coated retriever,0.5467,12.94
2026-07-10 11:55:05,100.0,36.9,92.0,1.1893,int8,curly-coated retriever,0.4141,7.71
2026-07-10 11:55:06,100.0,36.8,92.0,1.1893,fp32,curly-coated retriever,0.5467,34.21
2026-07-10 11:55:08,100.0,36.7,94.0,0.8139,int8,curly-coated retriever,0.4141,11.51
2026-07-10 11:55:09,100.0,36.7,95.0,0.8178,int8,curly-coated retriever,0.4141,12.85
2026-07-10 11:55:11,100.0,36.6,94.0,0.8138,fp32,curly-coated retriever,0.5467,41.2
2026-07-10 11:55:13,100.0,36.6,95.0,0.5895,int8,curly-coated retriever,0.4141,8.81
2026-07-10 11:55:14,100.0,36.6,96.0,0.593,int8,curly-coated retriever,0.4141,9.06
2026-07-10 11:55:16,100.0,36.5,94.0,0.5858,int8,curly-coated retriever,0.4141,12.59
2026-07-10 11:55:17,100.0,36.5,98.0,0.6002,int8,curly-coated retriever,0.4141,11.95
2026-07-10 11:55:19,99.7,36.5,96.0,0.5923,fp32,curly-coated retriever,0.5467,28.69
2026-07-10 11:55:20,100.0,36.6,92.0,0.4979,int8,curly-coated retriever,0.4141,11.5
2026-07-10 11:55:22,100.0,36.6,94.0,0.5043,int8,curly-coated retriever,0.4141,8.89
2026-07-10 11:55:24,100.0,36.7,93.0,0.5012,int8,curly-coated retriever,0.4141,12.25
2026-07-10 11:55:25,100.0,36.7,95.0,0.5077,int8,curly-coated retriever,0.4141,11.95
2026-07-10 11:55:27,100.0,36.7,94.0,0.5044,fp32,curly-coated retriever,0.5467,36.79
2026-07-10 11:55:28,100.0,36.7,95.0,0.4225,int8,curly-coated retriever,0.4141,7.95
2026-07-10 11:55:30,100.0,36.7,95.0,0.4225,int8,curly-coated retriever,0.4141,11.26
2026-07-10 11:55:32,100.0,36.6,93.0,0.4161,int8,curly-coated retriever,0.4141,12.61
2026-07-10 11:55:33,100.0,36.6,95.0,0.4223,int8,curly-coated retriever,0.4141,10.65
2026-07-10 11:55:35,3.2,36.5,70.0,0.4572,fp32,curly-coated retriever,0.5467,13.6
2026-07-10 11:55:36,2.4,36.5,65.0,0.4276,int8,curly-coated retriever,0.4141,9.69
2026-07-10 11:55:38,3.2,36.5,64.0,0.4172,int8,curly-coated retriever,0.4141,2.98
2026-07-10 11:55:40,2.9,36.5,64.0,0.4189,int8,curly-coated retriever,0.4141,3.73
2026-07-10 11:55:41,2.3,36.6,64.0,0.4224,int8,curly-coated retriever,0.4141,3.07
2026-07-10 11:55:43,7.8,36.5,64.0,0.3929,int8,curly-coated retriever,0.4141,2.89
2026-07-10 11:55:44,3.3,36.6,62.0,0.4055,int8,curly-coated retriever,0.4141,9.48
2026-07-10 11:55:46,2.0,36.5,62.0,0.4125,int8,curly-coated retriever,0.4141,2.93
2026-07-10 11:55:47,0.9,36.5,62.0,0.4188,int8,curly-coated retriever,0.4141,3.18
2026-07-10 11:55:49,3.0,36.7,61.0,0.4019,int8,curly-coated retriever,0.4141,3.08
2026-07-10 11:55:51,3.5,36.4,60.0,0.3931,int8,curly-coated retriever,0.4141,3.06
2026-07-10 12:00:15,4.5,36.7,55.0,0.6627,fp32,curly-coated retriever,0.5467,21.06
2026-07-10 12:00:17,4.0,36.6,66.0,0.8132,fp32,curly-coated retriever,0.5467,13.48
2026-07-10 12:00:18,2.9,37.3,55.0,0.7217,fp32,curly-coated retriever,0.5467,22.74
2026-07-10 12:00:20,2.8,36.9,57.0,0.7359,fp32,curly-coated retriever,0.5467,12.96
2026-07-10 12:00:22,4.2,36.9,56.0,0.7306,fp32,curly-coated retriever,0.5467,13.34
2026-07-10 12:00:23,5.1,36.9,60.0,0.7688,fp32,curly-coated retriever,0.5467,14.08
2026-07-10 12:00:25,2.8,36.7,55.0,0.7162,fp32,curly-coated retriever,0.5467,12.75
2026-07-10 12:00:26,1.3,36.7,55.0,0.7155,fp32,curly-coated retriever,0.5467,12.37
2026-07-10 12:00:28,3.4,36.7,56.0,0.7236,fp32,curly-coated retriever,0.5467,12.92
2026-07-10 12:00:29,2.9,36.4,61.0,0.7653,fp32,curly-coated retriever,0.5467,46.14
2026-07-10 12:00:31,99.9,36.6,89.0,1.6325,fp32,curly-coated retriever,0.5467,35.99
2026-07-10 12:00:33,99.7,36.5,96.0,1.1604,int8,curly-coated retriever,0.4141,11.48
2026-07-10 12:00:34,100.0,36.5,94.0,1.1496,fp32,curly-coated retriever,0.5467,32.45
2026-07-10 12:00:36,100.0,36.6,95.0,0.9723,int8,curly-coated retriever,0.4141,11.49
2026-07-10 12:00:37,100.0,36.6,95.0,0.9723,fp32,curly-coated retriever,0.5467,36.09
2026-07-10 12:00:39,100.0,36.6,98.0,0.8661,int8,curly-coated retriever,0.4141,11.22
2026-07-10 12:00:41,100.0,36.5,94.0,0.8437,int8,curly-coated retriever,0.4141,8.17
2026-07-10 12:00:42,100.0,36.5,98.0,0.8658,fp32,curly-coated retriever,0.5467,39.75
2026-07-10 12:00:44,100.0,36.4,93.0,0.7409,int8,curly-coated retriever,0.4141,14.14
2026-07-10 12:00:45,100.0,36.4,94.0,0.7459,int8,curly-coated retriever,0.4141,11.32
2026-07-10 12:00:47,100.0,36.4,94.0,0.7459,int8,curly-coated retriever,0.4141,11.06
2026-07-10 12:00:49,100.0,36.5,92.0,0.7362,int8,curly-coated retriever,0.4141,12.94
2026-07-10 12:00:50,100.0,36.4,94.0,0.7459,fp32,curly-coated retriever,0.5467,36.43
2026-07-10 12:00:52,100.0,36.4,95.0,0.6979,int8,curly-coated retriever,0.4141,10.6
2026-07-10 12:00:54,100.0,36.5,94.0,0.6932,int8,curly-coated retriever,0.4141,11.96
2026-07-10 12:00:55,100.0,36.5,94.0,0.6932,int8,curly-coated retriever,0.4141,8.56
2026-07-10 12:00:57,100.0,36.5,93.0,0.6883,fp32,curly-coated retriever,0.5467,39.06
2026-07-10 12:00:58,100.0,36.5,95.0,0.651,int8,curly-coated retriever,0.4141,12.09
2026-07-10 12:01:00,3.0,36.3,66.0,0.6901,fp32,curly-coated retriever,0.5467,14.13
2026-07-10 12:01:02,4.4,36.4,71.0,0.7231,fp32,curly-coated retriever,0.5467,14.18
2026-07-10 12:01:03,4.9,36.3,71.0,0.7171,fp32,curly-coated retriever,0.5467,14.05
2026-07-10 12:01:05,8.0,36.6,68.0,0.6736,fp32,curly-coated retriever,0.5467,15.21
2026-07-10 12:01:06,2.6,36.7,62.0,0.6592,fp32,curly-coated retriever,0.5467,20.01
2026-07-10 12:01:08,1.1,36.6,62.0,0.668,fp32,curly-coated retriever,0.5467,13.33
2026-07-10 12:01:09,1.4,36.5,61.0,0.6579,fp32,curly-coated retriever,0.5467,19.17
2026-07-10 12:01:11,3.3,36.4,61.0,0.6462,fp32,curly-coated retriever,0.5467,12.72
