timestamp,input_id,cpu_raw_before,cpu_ema_before,mem_raw_before,mem_ema_before,temp_before,cpu_raw_after,cpu_ema_after,mem_raw_after,mem_ema_after,temp_after,chosen_action,model_used,predicted_class,label,confidence,latency_ms,ground_truth,reward
1783699096.8306787,41,0.5,0.349555042721631,25.6,25.60000875609541,54.85,0.0,0.2446885299051417,25.6,25.600006129266784,54.85,0,fp32,574,golf ball,0.3281,8.03,golf ball,0.9197
1783699100.1111765,42,0.0,0.17128197093359918,25.6,25.600004290486748,54.85,0.0,0.11989737965351942,25.6,25.60000300334072,54.85,0,fp32,574,golf ball,0.9775,7.94,golf ball,0.9206
1783699103.388254,43,1.0,0.3839281657574636,25.6,25.600002102338504,54.85,0.5,0.4187497160302245,25.6,25.60000147163695,54.85,0,fp32,574,golf ball,0.604,8.48,golf ball,0.9152
1783699106.6649997,44,1.0,0.5931248012211572,25.6,25.600001030145865,54.85,1.0,0.71518736085481,25.6,25.600000721102106,54.85,0,fp32,574,golf ball,0.8822,8.27,golf ball,0.9173
1783699109.943087,45,1.0,0.8006311525983669,25.6,25.600000504771472,54.85,0.5,0.7104418068188568,25.6,25.60000035334003,54.85,0,fp32,701,parachute,0.8955,7.74,parachute,0.9226
1783699113.2231324,46,0.5,0.6473092647731997,25.6,25.60000024733802,54.85,1.5,0.9031164853412397,25.6,25.600000173136614,54.85,0,fp32,403,aircraft carrier,0.1905,7.87,parachute,-0.0787
1783699116.4978013,47,0.5,0.7821815397388677,25.6,25.600000121195627,54.85,0.0,0.5475270778172073,25.6,25.60000008483694,54.85,0,fp32,701,parachute,0.9528,8.02,parachute,0.9198
1783699119.77708,48,0.0,0.3832689544720451,25.6,25.600000059385856,54.85,1.0,0.5682882681304315,25.6,25.600000041570098,54.85,0,fp32,701,parachute,0.8659,7.84,parachute,0.9216
1783699123.0536702,49,1.0,0.6978017876913021,25.6,25.600000029099068,54.85,0.0,0.48846125138391144,25.6,25.600000020369347,54.85,0,fp32,701,parachute,0.4111,7.14,parachute,0.9286
1783699126.3284042,50,1.0,0.641922875968738,25.6,25.60000001425854,54.85,0.0,0.44934601317811657,25.6,25.600000009980977,54.85,0,fp32,0,tench,0.762,7.84,tench,0.9216
1783699129.607072,51,1.0,0.6145422092246815,25.6,25.600000006986683,54.85,0.5,0.580179546457277,25.6,25.600000004890678,54.85,0,fp32,0,tench,0.8943,7.92,tench,0.9208
1783699132.8863504,52,0.5,0.5561256825200939,25.6,25.600000003423474,54.85,0.5,0.5392879777640657,25.6,25.60000000239643,54.85,0,fp32,0,tench,0.9366,9.0,tench,0.91
1783699136.167677,53,1.0,0.677501584434846,25.6,25.6000000016775,54.85,0.5,0.6242511091043922,25.6,25.600000001174248,54.85,0,fp32,0,tench,0.9557,8.15,tench,0.9185
1783699139.449345,54,0.5,0.5869757763730745,25.6,25.60000000082197,54.85,0.0,0.4108830434611521,25.6,25.600000000575378,54.85,0,fp32,0,tench,0.8085,8.06,tench,0.9194
1783699142.729095,55,0.5,0.4376181304228065,25.6,25.600000000402762,54.85,0.0,0.3063326912959645,25.6,25.60000000028193,54.85,0,fp32,217,English springer,0.2901,7.63,English springer,0.9237
1783699146.0091014,56,1.0,0.5144328839071751,25.4,25.540000000197352,54.85,0.0,0.36010301873502254,25.4,25.49800000013814,54.85,0,fp32,217,English springer,0.3843,7.51,English springer,0.9249
1783699149.2870204,57,1.0,0.5520721131145158,25.4,25.4686000000967,53.85,0.0,0.386450479180161,25.4,25.448020000067686,53.85,0,fp32,217,English springer,0.0751,7.3,English springer,0.927
1783699152.5665843,58,0.5,0.42051533542611264,25.4,25.433614000047378,53.85,0.5,0.44436073479827887,25.4,25.423529800033165,53.85,0,fp32,215,Brittany spaniel,0.1431,7.17,English springer,-0.0717
1783699155.8434052,59,1.0,0.6110525143587952,25.4,25.41647086002321,53.85,0.5,0.5777367600511566,25.4,25.411529602016245,53.85,0,fp32,217,English springer,0.5382,6.89,English springer,0.9311
1783699159.1202676,60,1.0,0.7044157320358095,25.4,25.40807072141137,53.85,0.0,0.49309101242506664,25.4,25.405649504987956,53.85,0,fp32,482,cassette player,0.5997,8.62,cassette player,0.9138
1783699162.349369,61,17.8,5.685163708697546,29.2,26.543954653491568,53.85,22.1,10.609614596088282,29.7,27.490768257444095,53.85,0,fp32,848,tape player,0.7176,8.1,cassette player,-0.081
1783699165.59579,62,8.1,9.856730217261795,30.8,28.483537780210867,53.85,5.1,8.429711152083255,30.8,29.178476446147606,53.85,0,fp32,482,cassette player,0.5429,9.62,cassette player,0.9038
1783699168.8461552,63,8.6,8.480797806458279,31.2,29.784933512303322,53.85,10.1,8.966558464520794,31.4,30.269453458612325,53.85,0,fp32,482,cassette player,0.1619,7.09,cassette player,0.9291
1783699172.1166437,64,5.1,7.806590925164555,31.9,30.758617421028625,53.85,2.0,6.064613647615188,31.9,31.101032194720034,53.85,0,fp32,818,spotlight,0.4148,9.6,cassette player,-0.096
1783699175.3940723,65,3.6,5.325229553330631,31.5,31.22072253630402,53.85,4.0,4.927660687331442,31.5,31.304505775412814,53.85,0,fp32,795,ski,0.2617,8.53,chain saw,-0.0853
1783699178.665372,66,2.0,4.049362481132009,31.3,31.303154042788968,53.85,2.0,3.4345537367924064,31.3,31.302207829952277,53.85,0,fp32,491,chain saw,0.7581,8.2,chain saw,0.918
1783699181.9436207,67,2.5,3.1541876157546844,31.1,31.241545480966593,53.85,2.0,2.807931331028279,31.1,31.199081836676612,53.85,0,fp32,802,snowmobile,0.0861,9.47,chain saw,-0.0947
1783699185.2200825,68,1.5,2.4155519317197953,31.0,31.139357285673626,53.85,2.0,2.2908863522038567,31.0,31.097550099971535,53.85,0,fp32,491,chain saw,0.6289,8.95,chain saw,0.9105
1783699188.465292,69,9.1,4.3336204465426995,31.0,31.06828506998007,53.85,7.1,5.163534312579889,31.1,31.07779954898605,53.85,0,fp32,491,chain saw,0.3559,7.4,chain saw,0.9259999999999999
1783699191.7458632,70,2.0,4.214474018805922,31.0,31.05445968429023,53.85,2.0,3.5501318131641453,31.0,31.038121779003156,53.85,0,fp32,554,fireboat,0.1381,7.7,church,-0.077
1783699195.0328453,71,2.5,3.2350922692149013,31.1,31.056685245302205,53.85,1.5,2.714564588450431,31.0,31.03967967171154,53.85,0,fp32,663,monastery,0.3477,9.62,church,-0.0962
1783699198.29756,72,7.2,4.0601952119153015,31.0,31.027775770198076,53.85,4.6,4.222136648340711,31.0,31.01944303913865,53.85,0,fp32,497,church,0.518,7.96,church,0.9204
1783699201.576731,73,2.0,3.5554956538384976,30.9,30.983610127397053,53.85,1.5,2.9388469576869483,30.9,30.958527089177934,53.85,0,fp32,406,altar,0.7162,8.84,church,-0.0884
1783699204.8597176,74,5.1,3.5871928703808633,31.5,31.120968962424552,53.85,3.6,3.591035009266604,31.6,31.264678273697186,53.85,0,fp32,884,vault,0.1841,10.18,church,-0.1018
1783699208.1450872,75,0.5,2.6637245064866226,31.8,31.425274791588027,53.85,0.5,2.0146071545406357,31.8,31.537692354111616,53.85,0,fp32,729,plate rack,0.1872,9.39,French horn,-0.09390000000000001
1783699211.4092536,76,3.0,2.3102250081784446,31.9,31.64638464787813,53.85,0.5,1.767157505724911,32.0,31.75246925351469,53.85,0,fp32,691,oxygen mask,0.1954,6.6,French horn,-0.066
1783699214.6931002,77,1.5,1.6870102540074374,31.8,31.76672847746028,53.85,0.5,1.330907177805206,31.8,31.776709934222193,53.85,0,fp32,566,French horn,0.9461,10.78,French horn,0.8922
1783699217.964804,78,0.0,0.9316350244636441,31.7,31.753696953955533,53.85,0.0,0.6521445171245508,31.7,31.737587867768873,53.85,0,fp32,875,trombone,0.2696,8.72,French horn,-0.08720000000000001
1783699221.2439816,79,0.5,0.6065011619871855,31.7,31.72631150743821,53.85,0.5,0.5745508133910299,31.7,31.718418055206747,53.85,0,fp32,513,cornet,0.2775,8.99,French horn,-0.08990000000000001
1783699224.5114083,80,0.5,0.5521855693737209,31.7,31.712892638644725,53.85,1.0,0.6865298985616046,31.7,31.709024847051303,53.85,0,fp32,867,trailer truck,0.5809,11.56,garbage truck,-0.11560000000000001
1783699227.7846634,81,0.5,0.6305709289931232,31.6,31.67631739293591,53.85,0.5,0.5913996502951862,31.6,31.653422175055137,53.85,0,fp32,569,garbage truck,0.72,7.61,garbage truck,0.9238999999999999
1783699231.0614781,82,0.5,0.5639797552066302,31.6,31.637395522538597,53.85,1.0,0.6947858286446411,31.6,31.626176865777015,53.85,0,fp32,675,moving van,0.513,8.52,garbage truck,-0.0852
1783699234.338948,83,1.0,0.7863500800512487,31.5,31.58832380604391,53.85,1.0,0.8504450560358741,31.5,31.561826664230736,53.85,0,fp32,569,garbage truck,0.7944,8.63,garbage truck,0.9137
1783699237.6166158,84,1.0,0.8953115392251119,31.5,31.543278664961512,53.85,0.5,0.7767180774575783,31.5,31.530295065473055,53.85,0,fp32,867,trailer truck,0.3995,9.4,garbage truck,-0.094
1783699240.8928564,85,0.0,0.5437026542203047,31.5,31.521206545831138,53.85,0.0,0.3805918579542133,31.5,31.514844582081796,53.85,0,fp32,571,gas pump,0.4306,8.58,gas pump,0.9142
1783699244.169609,86,0.5,0.41641430056794926,31.5,31.510391207457257,53.85,0.0,0.29149001039756445,31.5,31.507273845220077,53.85,0,fp32,856,thresher,0.188,8.22,gas pump,-0.08220000000000001
1783699247.4459665,87,1.0,0.5040430072782951,31.4,31.47509169165405,53.85,0.0,0.35283010509480656,31.4,31.452564184157836,53.85,0,fp32,706,patio,0.2122,6.84,gas pump,-0.0684
1783699250.7202187,88,0.0,0.24698107356636456,31.4,31.436794928910487,53.85,0.0,0.1728867514964552,31.4,31.425756450237337,53.85,0,fp32,571,gas pump,0.2132,7.91,gas pump,0.9209
1783699253.9824731,89,1.0,0.4210207260475186,31.4,31.418029515166133,53.85,1.0,0.594714508233263,31.4,31.41262066061629,53.85,0,fp32,453,bookcase,0.2548,7.31,gas pump,-0.0731
1783699257.2636595,90,1.0,0.716300155763284,31.3,31.378834462431403,53.85,1.5,0.9514101090342987,31.3,31.35518412370198,53.85,0,fp32,772,safety pin,0.2579,7.95,golf ball,-0.0795
1783699260.538275,91,2.6,1.445987076324009,31.3,31.338628886591387,53.85,0.5,1.1621909534268062,31.3,31.32704022061397,53.85,0,fp32,574,golf ball,0.3281,7.45,golf ball,0.9255
1783699263.8146055,92,0.0,0.8135336673987643,31.3,31.318928154429777,53.85,0.5,0.719473567179135,31.3,31.313249708100845,53.85,0,fp32,574,golf ball,0.9775,8.79,golf ball,0.9121
1783699267.0948012,93,0.0,0.5036314970253944,31.3,31.30927479567059,53.85,1.0,0.6525420479177761,31.3,31.30649235696941,53.85,0,fp32,574,golf ball,0.604,7.88,golf ball,0.9212
1783699270.3509154,94,2.5,1.2067794335424433,31.3,31.304544649878586,53.85,3.5,1.8947456034797103,31.3,31.30318125491501,53.85,0,fp32,574,golf ball,0.8822,7.17,golf ball,0.9283
1783699273.6250608,95,1.0,1.6263219224357972,31.3,31.302226878440507,53.85,0.5,1.2884253457050578,31.3,31.301558814908354,53.85,0,fp32,701,parachute,0.8955,8.52,parachute,0.9148000000000001
1783699276.9048467,96,1.0,1.2018977419935404,31.4,31.331091170435847,53.85,1.0,1.1413284193954782,31.4,31.35176381930509,53.85,0,fp32,403,aircraft carrier,0.1905,7.94,parachute,-0.07940000000000001
1783699280.1755872,97,5.6,2.4789298935768347,31.6,31.426234673513562,53.85,3.5,2.7852509255037843,31.6,31.478364271459494,53.85,0,fp32,701,parachute,0.9528,8.14,parachute,0.9186
1783699283.453799,98,0.5,2.099675647852649,31.6,31.514854990021647,53.85,1.0,1.769772953496854,31.6,31.54039849301515,53.85,0,fp32,701,parachute,0.8659,8.1,parachute,0.919
1783699286.7330704,99,0.5,1.3888410674477976,31.6,31.558278945110604,53.85,0.5,1.1221887472134582,31.6,31.570795261577423,53.85,0,fp32,701,parachute,0.4111,8.26,parachute,0.9174
1783699290.0046778,100,4.5,2.1355321230494204,31.6,31.579556683104194,53.85,5.1,3.024872486134594,31.6,31.585689678172933,53.85,0,fp32,0,tench,0.762,9.82,tench,0.9017999999999999
1783699293.2884166,101,0.5,2.2674107402942156,31.6,31.58998277472105,53.85,0.5,1.7371875182059509,31.6,31.592987942304735,53.85,0,fp32,0,tench,0.8943,8.31,tench,0.9169
1783699296.566181,102,0.0,1.2160312627441656,31.6,31.595091559613312,53.85,0.0,0.8512218839209159,31.6,31.596564091729316,53.85,0,fp32,0,tench,0.9366,9.13,tench,0.9087
1783699299.8402138,103,0.5,0.7458553187446412,31.6,31.59759486421052,53.85,2.5,1.2720987231212488,31.6,31.598316404947365,53.85,0,fp32,0,tench,0.9557,7.83,tench,0.9217
1783699303.1159353,104,0.0,0.8904691061848741,31.7,31.628821483463156,53.85,0.5,0.7733283743294118,31.7,31.65017503842421,53.85,0,fp32,0,tench,0.8085,7.98,tench,0.9202
1783699306.39085,105,0.0,0.5413298620305882,31.6,31.635122526896946,53.85,0.0,0.3789309034214117,31.6,31.624585768827863,53.85,0,fp32,217,English springer,0.2901,7.9,English springer,0.921
1783699309.65521,106,0.0,0.26525163239498817,31.6,31.617210038179504,53.85,0.0,0.1856761426764917,31.6,31.61204702672565,53.85,0,fp32,217,English springer,0.3843,7.85,English springer,0.9215
1783699312.9179413,107,0.0,0.1299732998735442,31.6,31.608432918707955,53.85,0.0,0.09098130991148093,31.6,31.605903043095566,53.85,0,fp32,217,English springer,0.0751,7.85,English springer,0.9215
1783699316.1991565,108,0.5,0.21368691693803665,31.6,31.604132130166896,53.85,0.0,0.14958084185662565,31.6,31.602892491116826,53.85,0,fp32,215,Brittany spaniel,0.1431,9.73,English springer,-0.09730000000000001
1783699319.4788396,109,0.0,0.10470658929963796,31.4,31.542024743781774,53.85,0.0,0.07329461250974656,31.4,31.49941732064724,53.85,0,fp32,217,English springer,0.5382,7.74,English springer,0.9226
1783699322.758371,110,0.0,0.051306228756822586,31.4,31.469592124453065,53.85,0.0,0.03591436012977581,31.4,31.448714487117144,53.85,0,fp32,482,cassette player,0.5997,8.24,cassette player,0.9176
1783699326.0247898,111,0.5,0.17514005209084305,31.4,31.434100140981997,53.85,0.0,0.12259803646359012,31.4,31.423870098687395,53.85,0,fp32,848,tape player,0.7176,8.07,cassette player,-0.08070000000000001
1783699329.3042703,112,0.5,0.23581862552451308,31.4,31.416709069081172,53.85,0.0,0.16507303786715916,31.4,31.41169634835682,53.85,0,fp32,482,cassette player,0.5429,8.24,cassette player,0.9176
1783699332.5868115,113,0.0,0.1155511265070114,31.4,31.40818744384977,53.85,0.0,0.08088578855490797,31.4,31.40573121069484,53.85,0,fp32,482,cassette player,0.1619,9.93,cassette player,0.9007000000000001
1783699335.864183,114,0.5,0.20662005198843558,31.4,31.404011847486387,53.85,0.0,0.1446340363919049,31.4,31.40280829324047,53.85,0,fp32,818,spotlight,0.4148,10.07,cassette player,-0.10070000000000001
1783699339.1392274,115,1.0,0.4012438254743334,31.3,31.371965805268328,53.85,1.0,0.5808706778320334,31.3,31.35037606368783,53.85,0,fp32,795,ski,0.2617,7.59,chain saw,-0.0759
1783699342.4115005,116,2.0,1.0066094744824232,32.0,31.545263244581477,53.85,2.0,1.3046266321376963,32.1,31.711684271207034,53.85,0,fp32,491,chain saw,0.7581,7.26,chain saw,0.9274
1783699345.6611676,117,8.7,3.5232386424963873,34.3,32.488178989844926,53.85,11.7,5.97626704974747,34.4,33.061725292891445,53.85,0,fp32,802,snowmobile,0.0861,6.82,chain saw,-0.06820000000000001
1783699348.9078655,118,28.1,12.613386934823229,34.6,33.523207705024014,53.85,44.2,22.08937085437626,34.6,33.84624539351681,53.85,0,fp32,491,chain saw,0.6289,7.97,chain saw,0.9203
1783699352.1801467,119,40.3,27.55255959806338,34.5,34.04237177546177,53.85,42.2,31.946791718644363,34.4,34.14966024282323,53.85,0,fp32,491,chain saw,0.3559,20.71,chain saw,0.7928999999999999
1783699355.4513204,120,41.3,34.752754203051055,34.2,34.16476216997626,53.85,42.7,37.136927942135735,34.2,34.17533351898338,53.85,1,int8,562,fountain,0.125,17.04,church,-0.1704
1783699358.726532,121,40.0,37.995849559495014,34.0,34.12273346328836,53.85,40.7,38.80709469164651,34.0,34.08591342430185,53.85,1,int8,663,monastery,0.4258,16.92,church,-0.16920000000000002
1783699362.0023823,122,44.6,40.54496628415256,34.4,34.180139397011295,53.85,49.2,43.14147639890679,34.5,34.276097577907905,53.85,1,int8,497,church,0.5547,17.82,church,0.8218
1783699365.2724965,123,40.5,42.34903347923475,34.7,34.40326830453553,53.85,40.7,41.85432343546432,34.6,34.46228781317487,53.85,1,int8,406,altar,0.6016,17.29,church,-0.1729
1783699368.5423613,124,40.2,41.358026404825026,34.7,34.533601469222404,53.85,40.0,40.95061848337751,34.7,34.58352102845568,53.85,1,int8,687,organ,0.2422,16.68,church,-0.1668
1783699371.8132203,125,40.7,40.875432938364256,34.4,34.52846471991897,53.85,40.5,40.76280305685498,34.4,34.48992530394328,53.85,1,int8,518,crash helmet,0.125,17.94,French horn,-0.1794
1783699375.0832684,126,41.7,41.04396213979848,34.4,34.4629477127603,53.85,42.3,41.42077349785893,34.4,34.44406339893221,53.85,1,int8,691,oxygen mask,0.1523,16.95,French horn,-0.16949999999999998
1783699378.3530068,127,40.8,41.23454144850125,34.4,34.43084437925254,53.85,42.0,41.46417901395087,34.3,34.391591065476774,53.85,1,int8,566,French horn,0.8789,16.74,French horn,0.8326
1783699381.6271684,128,40.3,41.1149253097656,34.3,34.36411374583374,53.85,40.2,40.84044771683592,34.3,34.34487962208362,53.85,1,int8,513,cornet,0.3359,17.21,French horn,-0.1721
1783699384.9037354,129,40.5,40.73831340178514,34.2,34.301415735458534,53.85,40.5,40.666819381249596,34.2,34.27099101482097,53.85,1,int8,513,cornet,0.2969,17.55,French horn,-0.17550000000000002
1783699388.1779816,130,42.2,41.12677356687472,34.3,34.27969371037467,53.85,42.5,41.5387414968123,34.3,34.28578559726227,53.85,1,int8,867,trailer truck,0.707,17.92,garbage truck,-0.17920000000000003
1783699391.4535706,131,42.5,41.827119047768605,34.3,34.29004991808358,53.85,42.5,42.02898333343802,34.3,34.29303494265851,53.85,1,int8,569,garbage truck,0.7227,17.12,garbage truck,0.8288
1783699394.7311332,132,42.7,42.23028833340661,34.2,34.26512445986096,53.85,43.7,42.67120183338463,34.2,34.245587121902666,53.85,1,int8,675,moving van,0.5586,17.5,garbage truck,-0.17500000000000002
1783699398.010452,133,42.3,42.55984128336924,34.3,34.261910985331866,53.85,40.5,41.941888898358464,34.3,34.2733376897323,53.85,1,int8,569,garbage truck,0.625,17.66,garbage truck,0.8234
1783699401.286315,134,40.2,41.41932222885092,34.2,34.25133638281261,53.85,40.7,41.203525560195644,34.2,34.23593546796882,53.85,1,int8,867,trailer truck,0.5859,17.15,garbage truck,-0.17149999999999999
1783699404.5431683,135,47.0,42.942467892136946,34.3,34.255154827578174,53.85,50.0,45.059727524495855,34.3,34.26860837930472,53.85,1,int8,480,cash machine,0.4414,5.62,gas pump,-0.0562
1783699407.821103,136,40.8,43.781809267147096,34.3,34.2780258655133,53.85,40.2,42.70726648700297,34.3,34.28461810585931,53.85,1,int8,856,thresher,0.1953,17.0,gas pump,-0.17
